ts,o,h,l,c,v
2025-12-19T15:54:00Z,207.10,207.57,207.09,207.43,27324
2025-12-19T15:55:00Z,207.43,207.57,207.19,207.29,30619
2025-12-19T15:56:00Z,207.29,207.74,207.14,207.71,18960
2025-12-19T15:57:00Z,207.71,207.83,207.59,207.77,48080
2025-12-19T15:58:00Z,207.77,207.85,207.71,207.84,32809
2025-12-19T15:59:00Z,207.84,207.99,207.17,207.37,5428
2025-12-19T16:00:00Z,207.37,207.54,207.31,207.46,4890
2025-12-19T16:01:00Z,207.46,207.57,207.27,207.45,47822
2025-12-19T16:02:00Z,207.45,207.52,207.34,207.36,18049
2025-12-19T16:03:00Z,207.36,207.74,207.17,207.59,48079
2025-12-19T16:04:00Z,207.59,208.18,207.44,208.08,22511
2025-12-19T16:05:00Z,208.08,208.12,207.68,207.77,8317
2025-12-19T16:06:00Z,207.77,208.05,207.64,207.93,26796
2025-12-19T16:07:00Z,207.93,208.11,207.91,208.09,13215
2025-12-19T16:08:00Z,208.09,208.46,207.94,208.27,46399
2025-12-19T16:09:00Z,208.27,208.43,208.16,208.40,4037
2025-12-19T16:10:00Z,208.40,208.89,208.24,208.75,15077
2025-12-19T16:11:00Z,208.75,208.94,208.57,208.61,29494
2025-12-19T16:12:00Z,208.61,208.88,208.52,208.81,26573
2025-12-19T16:13:00Z,208.81,208.99,208.62,208.74,11205
2025-12-19T16:14:00Z,208.74,208.85,208.68,208.70,35242
2025-12-19T16:15:00Z,208.70,208.97,208.61,208.88,12344
2025-12-19T16:16:00Z,208.88,209.34,208.73,209.33,32938
2025-12-19T16:17:00Z,209.33,209.76,209.21,209.63,25151
2025-12-19T16:18:00Z,209.63,209.78,209.09,209.23,42886
2025-12-19T16:19:00Z,209.23,209.24,208.95,208.95,25404
2025-12-19T16:20:00Z,208.95,209.04,208.65,208.77,4534
2025-12-19T16:21:00Z,208.77,208.94,208.41,208.55,44174
2025-12-19T16:22:00Z,208.55,208.91,208.50,208.86,39456
2025-12-19T16:23:00Z,208.86,208.97,208.70,208.72,20841
2025-12-19T16:24:00Z,208.72,208.74,208.43,208.58,2407
2025-12-19T16:25:00Z,208.58,208.72,208.09,208.28,9256
2025-12-19T16:26:00Z,208.28,208.39,207.82,207.88,8902
2025-12-19T16:27:00Z,207.88,208.06,207.39,207.50,29205
2025-12-19T16:28:00Z,207.50,207.91,207.31,207.79,48438
2025-12-19T16:29:00Z,207.79,208.33,207.66,208.24,9511
2025-12-19T16:30:00Z,208.24,208.26,208.02,208.05,37829
2025-12-19T16:31:00Z,208.05,208.75,207.97,208.55,7279
2025-12-19T16:32:00Z,208.55,208.72,208.20,208.27,4270
2025-12-19T16:33:00Z,208.27,208.42,207.74,207.83,22524
2025-12-19T16:34:00Z,207.83,207.96,207.50,207.65,22434
2025-12-19T16:35:00Z,207.65,207.87,207.64,207.75,3591
2025-12-19T16:36:00Z,207.75,208.17,207.64,207.98,2947
2025-12-19T16:37:00Z,207.98,208.04,207.76,207.79,32770
2025-12-19T16:38:00Z,207.79,208.31,207.63,208.20,19136
2025-12-19T16:39:00Z,208.20,208.36,208.03,208.04,44531
2025-12-19T16:40:00Z,208.04,208.23,207.85,208.03,49011
2025-12-19T16:41:00Z,208.03,208.36,207.86,208.29,22800
2025-12-19T16:42:00Z,208.29,208.83,208.26,208.63,28773
2025-12-19T16:43:00Z,208.63,209.12,208.49,209.05,40604
2025-12-19T16:44:00Z,209.05,209.32,208.89,209.18,39962
2025-12-19T16:45:00Z,209.18,209.25,208.90,208.94,35709
2025-12-19T16:46:00Z,208.94,209.45,208.83,209.40,45777
2025-12-19T16:47:00Z,209.40,209.55,209.27,209.48,35437
2025-12-19T16:48:00Z,209.48,209.58,208.88,209.05,1530
2025-12-19T16:49:00Z,209.05,209.13,208.81,208.94,20801
2025-12-19T16:50:00Z,208.94,209.39,208.84,209.25,24420
2025-12-19T16:51:00Z,209.25,209.38,208.83,208.91,21054
2025-12-19T16:52:00Z,208.91,208.92,208.58,208.62,38769
2025-12-19T16:53:00Z,208.62,209.18,208.54,209.06,15731
2025-12-19T16:54:00Z,209.06,209.40,208.94,209.40,46271
2025-12-19T16:55:00Z,209.40,209.51,209.15,209.34,39533
2025-12-19T16:56:00Z,209.34,209.37,208.86,208.87,13994
2025-12-19T16:57:00Z,208.87,208.99,208.78,208.81,3235
2025-12-19T16:58:00Z,208.81,209.17,208.63,209.08,41799
2025-12-19T16:59:00Z,209.08,209.09,208.86,208.90,6284
2025-12-19T17:00:00Z,208.90,209.27,208.86,209.14,13489
2025-12-19T17:01:00Z,209.14,209.37,208.95,209.34,30731
2025-12-19T17:02:00Z,209.34,209.90,209.16,209.76,7459
2025-12-19T17:03:00Z,209.76,210.28,209.67,210.16,38635
2025-12-19T17:04:00Z,210.16,210.17,210.02,210.11,40698
2025-12-19T17:05:00Z,210.11,210.27,209.63,209.82,15043
2025-12-19T17:06:00Z,209.82,210.07,209.68,210.06,12611
2025-12-19T17:07:00Z,210.06,210.07,209.60,209.71,39856
2025-12-19T17:08:00Z,209.71,209.88,209.31,209.35,23971
2025-12-19T17:09:00Z,209.35,209.61,209.32,209.45,29102
2025-12-19T17:10:00Z,209.45,209.82,209.41,209.74,7887
2025-12-19T17:11:00Z,209.74,209.88,209.35,209.53,40414
2025-12-19T17:12:00Z,209.53,209.92,209.53,209.88,6950
2025-12-19T17:13:00Z,209.88,210.37,209.75,210.22,39873
2025-12-19T17:14:00Z,210.22,210.26,210.05,210.24,10001
2025-12-19T17:15:00Z,210.24,210.28,210.23,210.26,13878
2025-12-19T17:16:00Z,210.26,210.29,209.94,209.97,12948
2025-12-19T17:17:00Z,209.97,210.22,209.90,210.18,33017
2025-12-19T17:18:00Z,210.18,210.22,209.90,209.93,29728
2025-12-19T17:19:00Z,209.93,209.98,209.50,209.66,20055
2025-12-19T17:20:00Z,209.66,209.92,209.58,209.79,44124
2025-12-19T17:21:00Z,209.79,209.87,209.52,209.65,25589
2025-12-19T17:22:00Z,209.65,209.84,209.17,209.33,26630
2025-12-19T17:23:00Z,209.33,209.51,209.27,209.40,31956
2025-12-19T17:24:00Z,209.40,209.58,209.30,209.44,15432
2025-12-19T17:25:00Z,209.44,209.45,209.03,209.18,40718
2025-12-19T17:26:00Z,209.18,209.23,208.86,209.00,8299
2025-12-19T17:27:00Z,209.00,209.45,208.90,209.30,47233
2025-12-19T17:28:00Z,209.30,209.39,208.68,208.87,38020
2025-12-19T17:29:00Z,208.87,208.99,208.45,208.58,31939
2025-12-19T17:30:00Z,208.58,208.76,208.21,208.29,47319
2025-12-19T17:31:00Z,208.29,208.54,208.13,208.38,17687
2025-12-19T17:32:00Z,208.38,208.84,208.21,208.74,26061
2025-12-19T17:33:00Z,208.74,209.20,208.74,209.09,3843
2025-12-19T17:34:00Z,209.09,209.41,209.03,209.33,24853
2025-12-19T17:35:00Z,209.33,209.47,208.82,208.87,32681
2025-12-19T17:36:00Z,208.87,208.98,208.23,208.38,42799
2025-12-19T17:37:00Z,208.38,208.57,208.28,208.32,10162
2025-12-19T17:38:00Z,208.32,208.80,208.30,208.61,19266
2025-12-19T17:39:00Z,208.61,208.88,208.58,208.75,31943
2025-12-19T17:40:00Z,208.75,208.91,208.56,208.78,14024
2025-12-19T17:41:00Z,208.78,208.91,208.70,208.74,49184
2025-12-19T17:42:00Z,208.74,208.92,208.53,208.68,36744
2025-12-19T17:43:00Z,208.68,209.04,208.58,208.91,48097
2025-12-19T17:44:00Z,208.91,209.05,208.48,208.53,43856
2025-12-19T17:45:00Z,208.53,208.67,208.17,208.26,9926
2025-12-19T17:46:00Z,208.26,208.73,208.20,208.57,12451
2025-12-19T17:47:00Z,208.57,209.17,208.43,209.01,43805
2025-12-19T17:48:00Z,209.01,209.17,208.73,208.92,38134
2025-12-19T17:49:00Z,208.92,209.07,208.84,208.99,13973
2025-12-19T17:50:00Z,208.99,209.12,208.86,208.97,18528
2025-12-19T17:51:00Z,208.97,209.14,208.93,208.97,14648
2025-12-19T17:52:00Z,208.97,209.33,208.81,209.32,31692
2025-12-19T17:53:00Z,209.32,209.51,209.31,209.35,26478
2025-12-19T17:54:00Z,209.35,209.83,209.16,209.74,12026
2025-12-19T17:55:00Z,209.74,210.00,209.68,209.96,5155
2025-12-19T17:56:00Z,209.96,210.14,209.79,210.14,22391
2025-12-19T17:57:00Z,210.14,210.24,209.94,210.22,46074
2025-12-19T17:58:00Z,210.22,210.42,210.21,210.30,39529
2025-12-19T17:59:00Z,210.30,210.81,210.19,210.63,19320
2025-12-19T18:00:00Z,210.63,211.11,210.61,211.06,41317
2025-12-19T18:01:00Z,211.06,211.25,210.78,210.94,42259
2025-12-19T18:02:00Z,210.94,211.05,210.63,210.79,7229
2025-12-19T18:03:00Z,210.79,211.23,210.72,211.04,18865
2025-12-19T18:04:00Z,211.04,211.31,210.87,211.22,48615
2025-12-19T18:05:00Z,211.22,211.32,211.11,211.24,2800
2025-12-19T18:06:00Z,211.24,211.27,210.87,210.92,1767
2025-12-19T18:07:00Z,210.92,211.12,210.48,210.65,25304
2025-12-19T18:08:00Z,210.65,211.12,210.59,211.04,47403
2025-12-19T18:09:00Z,211.04,211.51,210.88,211.35,19580
2025-12-19T18:10:00Z,211.35,211.36,210.88,210.92,26537
2025-12-19T18:11:00Z,210.92,211.47,210.91,211.38,25686
2025-12-19T18:12:00Z,211.38,211.78,211.30,211.64,11250
2025-12-19T18:13:00Z,211.64,211.98,211.54,211.88,28116
2025-12-19T18:14:00Z,211.88,212.36,211.74,212.27,42221
2025-12-19T18:15:00Z,212.27,212.47,212.04,212.12,32109
2025-12-19T18:16:00Z,212.12,212.43,212.00,212.40,42068
2025-12-19T18:17:00Z,212.40,212.51,212.22,212.51,6743
2025-12-19T18:18:00Z,212.51,213.09,212.33,213.00,18319
2025-12-19T18:19:00Z,213.00,213.05,212.61,212.74,43539
2025-12-19T18:20:00Z,212.74,212.98,212.66,212.90,16001
2025-12-19T18:21:00Z,212.90,213.22,212.83,213.11,27437
2025-12-19T18:22:00Z,213.11,213.19,212.80,212.99,46487
2025-12-19T18:23:00Z,212.99,213.35,212.80,213.32,31910
2025-12-19T18:24:00Z,213.32,213.50,212.92,213.06,47030
2025-12-19T18:25:00Z,213.06,213.12,212.55,212.65,45978
2025-12-19T18:26:00Z,212.65,212.76,212.43,212.58,31794
2025-12-19T18:27:00Z,212.58,212.72,212.45,212.71,32330
2025-12-19T18:28:00Z,212.71,212.88,212.16,212.32,40417
2025-12-19T18:29:00Z,212.32,212.50,212.19,212.35,20256
2025-12-19T18:30:00Z,212.35,212.37,212.28,212.35,12945
2025-12-19T18:31:00Z,212.35,212.97,212.20,212.80,18583
2025-12-19T18:32:00Z,212.80,213.41,212.71,213.22,31020
2025-12-19T18:33:00Z,213.22,213.41,212.70,212.77,34894
2025-12-19T18:34:00Z,212.77,213.02,212.65,212.97,37369
2025-12-19T18:35:00Z,212.97,213.07,212.83,212.86,43143
2025-12-19T18:36:00Z,212.86,213.33,212.69,213.17,22971
2025-12-19T18:37:00Z,213.17,213.30,212.83,212.89,3191
2025-12-19T18:38:00Z,212.89,212.96,212.59,212.63,4056
2025-12-19T18:39:00Z,212.63,212.80,212.06,212.16,44438
2025-12-19T18:40:00Z,212.16,212.24,211.91,212.10,39677
2025-12-19T18:41:00Z,212.10,212.64,212.01,212.48,33456
2025-12-19T18:42:00Z,212.48,212.64,212.18,212.35,5205
2025-12-19T18:43:00Z,212.35,212.99,212.33,212.80,35966
2025-12-19T18:44:00Z,212.80,212.89,212.74,212.79,3448
2025-12-19T18:45:00Z,212.79,212.89,212.51,212.67,10241
2025-12-19T18:46:00Z,212.67,213.10,212.60,212.96,35057
2025-12-19T18:47:00Z,212.96,213.11,212.47,212.58,47718
2025-12-19T18:48:00Z,212.58,212.70,212.39,212.53,25340
2025-12-19T18:49:00Z,212.53,213.08,212.41,213.02,47991
2025-12-19T18:50:00Z,213.02,213.14,212.77,212.81,24693
2025-12-19T18:51:00Z,212.81,212.91,212.72,212.75,43880
2025-12-19T18:52:00Z,212.75,213.01,212.73,212.88,41487
2025-12-19T18:53:00Z,212.88,212.95,212.65,212.74,4537
2025-12-19T18:54:00Z,212.74,212.83,212.20,212.32,24372
2025-12-19T18:55:00Z,212.32,212.39,212.19,212.26,49430
2025-12-19T18:56:00Z,212.26,212.33,212.01,212.04,27051
2025-12-19T18:57:00Z,212.04,212.09,211.43,211.58,14601
2025-12-19T18:58:00Z,211.58,211.72,211.48,211.50,13236
2025-12-19T18:59:00Z,211.50,211.67,211.08,211.16,43820
2025-12-19T19:00:00Z,211.16,211.51,211.07,211.33,22909
2025-12-19T19:01:00Z,211.33,211.58,211.21,211.41,29408
2025-12-19T19:02:00Z,211.41,211.88,211.22,211.78,11826
2025-12-19T19:03:00Z,211.78,211.85,211.57,211.75,10386
2025-12-19T19:04:00Z,211.75,211.91,211.71,211.83,2585
2025-12-19T19:05:00Z,211.83,211.99,211.73,211.79,40323
2025-12-19T19:06:00Z,211.79,212.36,211.74,212.27,43897
2025-12-19T19:07:00Z,212.27,212.33,211.88,212.05,28800
2025-12-19T19:08:00Z,212.05,212.13,211.52,211.66,22461
2025-12-19T19:09:00Z,211.66,212.26,211.63,212.11,22683
2025-12-19T19:10:00Z,212.11,212.24,211.90,211.92,19884
2025-12-19T19:11:00Z,211.92,211.95,211.37,211.48,5685
2025-12-19T19:12:00Z,211.48,211.84,211.37,211.80,6627
2025-12-19T19:13:00Z,211.80,212.06,211.65,212.00,30024
2025-12-19T19:14:00Z,212.00,212.22,211.94,212.03,18051
2025-12-19T19:15:00Z,212.03,212.25,211.86,212.21,5708
2025-12-19T19:16:00Z,212.21,212.25,212.07,212.25,26764
2025-12-19T19:17:00Z,212.25,212.41,211.68,211.87,12863
2025-12-19T19:18:00Z,211.87,211.93,211.35,211.40,43772
2025-12-19T19:19:00Z,211.40,211.54,210.92,211.06,24541
2025-12-19T19:20:00Z,211.06,211.33,210.90,211.15,3713
2025-12-19T19:21:00Z,211.15,211.50,211.13,211.36,10808
2025-12-19T19:22:00Z,211.36,211.40,210.83,210.99,42381
2025-12-19T19:23:00Z,210.99,211.52,210.93,211.47,6383
2025-12-19T19:24:00Z,211.47,211.78,211.40,211.76,18654
2025-12-19T19:25:00Z,211.76,211.81,211.49,211.65,44437
2025-12-19T19:26:00Z,211.65,211.80,211.23,211.34,9285
2025-12-19T19:27:00Z,211.34,211.44,211.15,211.29,23835
2025-12-19T19:28:00Z,211.29,211.48,211.05,211.09,42170
2025-12-19T19:29:00Z,211.09,211.76,210.89,211.57,32622
2025-12-19T19:30:00Z,211.57,212.10,211.39,211.92,28949
2025-12-19T19:31:00Z,211.92,211.98,211.45,211.60,32720
2025-12-19T19:32:00Z,211.60,211.62,211.34,211.52,43080
2025-12-19T19:33:00Z,211.52,211.97,211.34,211.88,22877
2025-12-19T19:34:00Z,211.88,212.02,211.30,211.40,44229
2025-12-19T19:35:00Z,211.40,211.79,211.35,211.67,21217
2025-12-19T19:36:00Z,211.67,211.81,211.16,211.25,34523
2025-12-19T19:37:00Z,211.25,211.29,211.05,211.08,40109
2025-12-19T19:38:00Z,211.08,211.14,210.61,210.62,23174
2025-12-19T19:39:00Z,210.62,210.64,210.18,210.23,37189
2025-12-19T19:40:00Z,210.23,210.49,210.18,210.47,39838
2025-12-19T19:41:00Z,210.47,210.53,209.99,210.11,16639
2025-12-19T19:42:00Z,210.11,210.24,209.98,210.16,34811
2025-12-19T19:43:00Z,210.16,210.18,210.04,210.17,2053
2025-12-19T19:44:00Z,210.17,210.29,210.05,210.10,45511
2025-12-19T19:45:00Z,210.10,210.29,210.01,210.11,22674
2025-12-19T19:46:00Z,210.11,210.25,209.64,209.73,30814
2025-12-19T19:47:00Z,209.73,209.84,209.66,209.79,42444
2025-12-19T19:48:00Z,209.79,209.85,209.68,209.82,7723
2025-12-19T19:49:00Z,209.82,209.82,209.41,209.61,30175
2025-12-19T19:50:00Z,209.61,209.74,209.49,209.64,21314
2025-12-19T19:51:00Z,209.64,210.04,209.60,209.90,19568
2025-12-19T19:52:00Z,209.90,210.07,209.42,209.49,26800
2025-12-19T19:53:00Z,209.49,209.94,209.34,209.91,1851
2025-12-19T19:54:00Z,209.91,209.99,209.59,209.64,11249
2025-12-19T19:55:00Z,209.64,209.75,209.06,209.20,39216
2025-12-19T19:56:00Z,209.20,209.34,209.01,209.22,29745
2025-12-19T19:57:00Z,209.22,209.52,209.04,209.32,39230
2025-12-19T19:58:00Z,209.32,209.49,209.20,209.45,8700
2025-12-19T19:59:00Z,209.45,209.46,209.25,209.45,32616
2025-12-19T20:00:00Z,209.45,209.60,209.30,209.40,9187
2025-12-19T20:01:00Z,209.40,209.99,209.38,209.80,26999
2025-12-19T20:02:00Z,209.80,209.93,209.76,209.85,25880
2025-12-19T20:03:00Z,209.85,210.22,209.75,210.16,14552
2025-12-19T20:04:00Z,210.16,210.28,210.06,210.24,6331
2025-12-19T20:05:00Z,210.24,210.63,210.20,210.49,36798
2025-12-19T20:06:00Z,210.49,210.78,210.32,210.63,1782
2025-12-19T20:07:00Z,210.63,210.77,210.57,210.70,20452
2025-12-19T20:08:00Z,210.70,210.72,210.43,210.44,23115
2025-12-19T20:09:00Z,210.44,210.56,210.29,210.39,6039
2025-12-19T20:10:00Z,210.39,210.88,210.30,210.77,12321
2025-12-19T20:11:00Z,210.77,210.89,210.62,210.73,37303
2025-12-19T20:12:00Z,210.73,210.76,210.47,210.63,49266
2025-12-19T20:13:00Z,210.63,210.83,210.48,210.72,33028
2025-12-19T20:14:00Z,210.72,210.89,210.28,210.44,8752
2025-12-19T20:15:00Z,210.44,210.50,210.05,210.22,49308
2025-12-19T20:16:00Z,210.22,210.28,210.09,210.15,4136
2025-12-19T20:17:00Z,210.15,210.56,210.00,210.49,22301
2025-12-19T20:18:00Z,210.49,210.58,210.17,210.19,31152
2025-12-19T20:19:00Z,210.19,210.30,209.76,209.91,30520
2025-12-19T20:20:00Z,209.91,210.01,209.35,209.49,9091
2025-12-19T20:21:00Z,209.49,209.96,209.31,209.92,28913
2025-12-19T20:22:00Z,209.92,210.40,209.84,210.25,23740
2025-12-19T20:23:00Z,210.25,210.26,209.73,209.80,22064
2025-12-19T20:24:00Z,209.80,210.04,209.65,209.97,22748
2025-12-19T20:25:00Z,209.97,210.33,209.94,210.26,33189
2025-12-19T20:26:00Z,210.26,210.54,210.06,210.48,11890
2025-12-19T20:27:00Z,210.48,210.65,210.26,210.28,38996
2025-12-19T20:28:00Z,210.28,210.43,209.72,209.87,38744
2025-12-19T20:29:00Z,209.87,209.95,209.66,209.66,31262
2025-12-19T20:30:00Z,209.66,209.81,209.32,209.47,43661
2025-12-19T20:31:00Z,209.47,209.50,209.12,209.15,8624
2025-12-19T20:32:00Z,209.15,209.23,208.88,209.04,16673
2025-12-19T20:33:00Z,209.04,209.08,208.74,208.80,49369
2025-12-19T20:34:00Z,208.80,208.82,208.65,208.72,7698
2025-12-19T20:35:00Z,208.72,209.05,208.72,209.00,28023
2025-12-19T20:36:00Z,209.00,209.47,208.90,209.38,23991
2025-12-19T20:37:00Z,209.38,209.40,209.10,209.12,32690
2025-12-19T20:38:00Z,209.12,209.17,208.97,209.03,5010
2025-12-19T20:39:00Z,209.03,209.17,208.99,209.17,7896
2025-12-19T20:40:00Z,209.17,209.18,208.61,208.77,8111
2025-12-19T20:41:00Z,208.77,208.94,208.33,208.44,48333
2025-12-19T20:42:00Z,208.44,208.66,208.39,208.52,25540
2025-12-19T20:43:00Z,208.52,209.06,208.33,208.95,32447
2025-12-19T20:44:00Z,208.95,209.00,208.64,208.69,38475
2025-12-19T20:45:00Z,208.69,209.08,208.51,209.05,38055
2025-12-19T20:46:00Z,209.05,209.34,209.00,209.32,49608
2025-12-19T20:47:00Z,209.32,209.51,208.93,209.10,19829
2025-12-19T20:48:00Z,209.10,209.12,208.73,208.81,16055
2025-12-19T20:49:00Z,208.81,209.35,208.78,209.17,23713
2025-12-19T20:50:00Z,209.17,209.19,209.12,209.13,28898
2025-12-19T20:51:00Z,209.13,209.32,208.70,208.82,46117
2025-12-19T20:52:00Z,208.82,209.00,208.42,208.53,36031
2025-12-19T20:53:00Z,208.53,208.56,208.23,208.25,33848
2025-12-19T20:54:00Z,208.25,208.31,207.93,207.94,11692
2025-12-19T20:55:00Z,207.94,208.03,207.54,207.65,35209
2025-12-19T20:56:00Z,207.65,208.19,207.46,208.03,17843
2025-12-19T20:57:00Z,208.03,208.55,207.96,208.44,33641
2025-12-19T20:58:00Z,208.44,208.54,208.09,208.26,1460
2025-12-19T20:59:00Z,208.26,208.42,208.23,208.27,39281
2025-12-22T14:30:00Z,208.27,208.33,208.18,208.30,20447
2025-12-22T14:31:00Z,208.30,208.38,208.09,208.14,26113
2025-12-22T14:32:00Z,208.14,208.17,207.90,207.91,13008
2025-12-22T14:33:00Z,207.91,207.91,207.31,207.46,14894
2025-12-22T14:34:00Z,207.46,207.52,207.05,207.15,28994
2025-12-22T14:35:00Z,207.15,207.49,206.96,207.31,19709
2025-12-22T14:36:00Z,207.31,207.61,207.15,207.55,6650
2025-12-22T14:37:00Z,207.55,207.74,207.48,207.51,29250
2025-12-22T14:38:00Z,207.51,207.69,207.10,207.19,39573
2025-12-22T14:39:00Z,207.19,207.22,207.02,207.13,31305
2025-12-22T14:40:00Z,207.13,207.15,206.46,206.63,35716
2025-12-22T14:41:00Z,206.63,207.01,206.60,206.97,12960
2025-12-22T14:42:00Z,206.97,207.14,206.90,207.06,38088
2025-12-22T14:43:00Z,207.06,207.46,207.05,207.35,13283
2025-12-22T14:44:00Z,207.35,207.44,207.12,207.27,45380
2025-12-22T14:45:00Z,207.27,207.46,207.11,207.18,36708
2025-12-22T14:46:00Z,207.18,207.20,206.89,206.90,5861
2025-12-22T14:47:00Z,206.90,207.04,206.44,206.59,7092
2025-12-22T14:48:00Z,206.59,206.87,206.44,206.83,15031
2025-12-22T14:49:00Z,206.83,207.21,206.64,207.01,28537
2025-12-22T14:50:00Z,207.01,207.14,206.82,206.99,30260
2025-12-22T14:51:00Z,206.99,207.10,206.89,207.00,3552
2025-12-22T14:52:00Z,207.00,207.45,206.85,207.38,19343
2025-12-22T14:53:00Z,207.38,207.60,207.24,207.50,47461
2025-12-22T14:54:00Z,207.50,207.59,207.27,207.29,25516
2025-12-22T14:55:00Z,207.29,207.75,207.15,207.74,18753
2025-12-22T14:56:00Z,207.74,207.75,207.43,207.45,38628
2025-12-22T14:57:00Z,207.45,207.95,207.27,207.82,24416
2025-12-22T14:58:00Z,207.82,208.05,207.72,207.94,35792
2025-12-22T14:59:00Z,207.94,208.10,207.41,207.52,39745
2025-12-22T15:00:00Z,207.52,207.82,207.35,207.67,24260
2025-12-22T15:01:00Z,207.67,208.07,207.57,208.01,35559
2025-12-22T15:02:00Z,208.01,208.14,207.84,207.89,10672
2025-12-22T15:03:00Z,207.89,208.17,207.76,207.99,6834
2025-12-22T15:04:00Z,207.99,208.41,207.92,208.25,46760
2025-12-22T15:05:00Z,208.25,208.73,208.22,208.53,33551
2025-12-22T15:06:00Z,208.53,208.67,208.38,208.45,3609
2025-12-22T15:07:00Z,208.45,208.84,208.25,208.64,42409
2025-12-22T15:08:00Z,208.64,208.89,208.45,208.73,6469
2025-12-22T15:09:00Z,208.73,208.85,208.60,208.61,19727
2025-12-22T15:10:00Z,208.61,209.00,208.49,208.90,27540
2025-12-22T15:11:00Z,208.90,208.96,208.23,208.40,24200
2025-12-22T15:12:00Z,208.40,208.49,208.12,208.28,46441
2025-12-22T15:13:00Z,208.28,208.46,207.98,208.16,32018
2025-12-22T15:14:00Z,208.16,208.35,208.10,208.24,47421
2025-12-22T15:15:00Z,208.24,208.33,208.18,208.19,4946
2025-12-22T15:16:00Z,208.19,208.34,207.69,207.89,26642
2025-12-22T15:17:00Z,207.89,207.94,207.49,207.56,15700
2025-12-22T15:18:00Z,207.56,207.81,207.46,207.75,15807
2025-12-22T15:19:00Z,207.75,207.90,207.38,207.51,38098
2025-12-22T15:20:00Z,207.51,207.99,207.39,207.88,39520
2025-12-22T15:21:00Z,207.88,207.99,207.36,207.55,27464
2025-12-22T15:22:00Z,207.55,207.63,207.18,207.35,36986
2025-12-22T15:23:00Z,207.35,207.48,206.97,207.07,46238
2025-12-22T15:24:00Z,207.07,207.11,206.88,207.07,11207
2025-12-22T15:25:00Z,207.07,207.58,207.06,207.44,7251
2025-12-22T15:26:00Z,207.44,208.08,207.33,207.92,6577
2025-12-22T15:27:00Z,207.92,208.27,207.82,208.24,8999
2025-12-22T15:28:00Z,208.24,208.78,208.05,208.71,36461
2025-12-22T15:29:00Z,208.71,208.79,208.52,208.69,13746
2025-12-22T15:30:00Z,208.69,208.87,208.18,208.31,8466
2025-12-22T15:31:00Z,208.31,208.37,208.04,208.21,1357
2025-12-22T15:32:00Z,208.21,208.36,208.08,208.27,27694
2025-12-22T15:33:00Z,208.27,208.35,207.96,208.16,28070
2025-12-22T15:34:00Z,208.16,208.75,208.02,208.61,39023
2025-12-22T15:35:00Z,208.61,208.68,208.10,208.19,16140
2025-12-22T15:36:00Z,208.19,208.53,208.01,208.50,7445
2025-12-22T15:37:00Z,208.50,208.86,208.37,208.84,23745
2025-12-22T15:38:00Z,208.84,208.89,208.64,208.84,46369
2025-12-22T15:39:00Z,208.84,208.95,208.24,208.44,43456
2025-12-22T15:40:00Z,208.44,209.02,208.25,208.93,13175
2025-12-22T15:41:00Z,208.93,209.23,208.84,209.07,46042
2025-12-22T15:42:00Z,209.07,209.20,208.95,209.19,4839
2025-12-22T15:43:00Z,209.19,209.34,208.86,208.88,10541
2025-12-22T15:44:00Z,208.88,209.05,208.54,208.60,26611
2025-12-22T15:45:00Z,208.60,208.65,208.17,208.32,23692
2025-12-22T15:46:00Z,208.32,208.89,208.21,208.78,23188
2025-12-22T15:47:00Z,208.78,208.81,208.74,208.77,37482
2025-12-22T15:48:00Z,208.77,208.87,208.14,208.28,43522
2025-12-22T15:49:00Z,208.28,208.51,208.18,208.37,1661
2025-12-22T15:50:00Z,208.37,208.65,208.32,208.56,1538
2025-12-22T15:51:00Z,208.56,208.87,208.53,208.73,46471
2025-12-22T15:52:00Z,208.73,208.92,208.29,208.31,37563
2025-12-22T15:53:00Z,208.31,208.57,208.23,208.50,36444
2025-12-22T15:54:00Z,208.50,208.79,208.31,208.62,10777
2025-12-22T15:55:00Z,208.62,208.80,208.40,208.53,25450
2025-12-22T15:56:00Z,208.53,209.06,208.38,208.94,17558
2025-12-22T15:57:00Z,208.94,209.06,208.73,208.90,36106
2025-12-22T15:58:00Z,208.90,209.22,208.79,209.15,44209
2025-12-22T15:59:00Z,209.15,209.44,209.11,209.43,33440
2025-12-22T16:00:00Z,209.43,209.54,209.32,209.43,45833
2025-12-22T16:01:00Z,209.43,209.62,209.28,209.53,1755
2025-12-22T16:02:00Z,209.53,209.59,209.15,209.27,11042
2025-12-22T16:03:00Z,209.27,209.83,209.16,209.65,26920
2025-12-22T16:04:00Z,209.65,209.94,209.58,209.88,28483
2025-12-22T16:05:00Z,209.88,209.96,209.68,209.73,41646
2025-12-22T16:06:00Z,209.73,209.86,209.57,209.85,14756
2025-12-22T16:07:00Z,209.85,210.09,209.70,210.06,22974
2025-12-22T16:08:00Z,210.06,210.10,209.42,209.57,13462
2025-12-22T16:09:00Z,209.57,209.74,209.22,209.41,41528
2025-12-22T16:10:00Z,209.41,209.53,209.27,209.31,18974
2025-12-22T16:11:00Z,209.31,209.45,208.75,208.86,15703
2025-12-22T16:12:00Z,208.86,209.50,208.73,209.32,43220
2025-12-22T16:13:00Z,209.32,209.56,209.18,209.54,17493
2025-12-22T16:14:00Z,209.54,209.86,209.40,209.72,46338
